date,latitude,longitude
4/16/2021,20.1,-97.816667
4/16/2021,18.233333,-97.916667
4/16/2021,19.083333,-97.533333
4/16/2021,24.81643,-107.378117
4/16/2021,19.968889,-97.629167
4/16/2021,21.1,-87.483333
4/16/2021,23.9389,-106.428
4/16/2021,21.533333,-98.9
4/16/2021,21.383333,-98.65
4/16/2021,,
4/16/2021,17.75,-92.583333
4/16/2021,24.166667,-99.35
4/16/2021,23.583333,-99.766667
4/16/2021,22.983333,-98.95
4/16/2021,19.4667,-98.2
4/16/2021,19.116667,-98.166667
4/16/2021,19.616667,-98.116667
4/16/2021,19.624722,-96.734167
4/16/2021,19.316667,-96.716667
4/16/2021,18.566667,-97.1
4/16/2021,18.416667,-95.116667
4/16/2021,21.34351,-97.89201
4/16/2021,18.783333,-96.916667
4/16/2021,19.916667,-96.7
4/16/2021,22.05,-98.183333
4/16/2021,19.04637,-96.42142
4/16/2021,21.35,-98.233333
4/16/2021,19.25,-96.883333
4/16/2021,19.066667,-96.85
4/16/2021,21.164722,-97.852778
4/16/2021,19.029335,-97.009497
4/16/2021,20.95,-97.4
4/16/2021,20.9,-89
4/16/2021,20.833333,-90.05
4/16/2021,21.533333,-88.116667
4/16/2021,21.1,-89.15
4/16/2021,21,-89.1
4/16/2021,21.216667,-89.25
4/16/2021,24.83427,-101.79248
4/16/2021,22.9,-102.55
4/16/2021,,
4/16/2021,,
4/16/2021,18.166667,-96.916667
4/16/2021,21.4573,-101.90979
4/16/2021,16.716667,-98.966667
4/16/2021,26.8,-105.783333
4/16/2021,18.566667,-90.533333
4/16/2021,18.836389,-90.403333
4/16/2021,22.021667,-102.356389
4/16/2021,29.083333,-105.5
4/16/2021,28.15,-108.166667
4/16/2021,17.733333,-92.016667
4/16/2021,16.966667,-92.65
4/16/2021,16.307778,-91.968333
4/16/2021,15.455556,-92.279444
4/16/2021,17.21162,-92.85475
4/16/2021,17.033333,-92.3
4/16/2021,16.177778,-92.185556
4/16/2021,16.616667,-92.716667
4/16/2021,19.40824,-99.19212
4/16/2021,18.936,-103.965
4/16/2021,19.35,-104.083333
4/16/2021,24.68799,-103.22381
4/16/2021,26.00333,-105.52333
4/16/2021,16.922222,-99.820833
4/16/2021,17.966667,-98.933333
4/16/2021,21.267778,-99.718333
4/16/2021,20.528889,-100.815
4/16/2021,20.431111,-101.722222
4/16/2021,20.975,-101.45
4/16/2021,19.65,-98.55
4/16/2021,20.460278,-98.078333
4/16/2021,20.186667,-99.380556
4/16/2021,20.091944,-99.222222
4/16/2021,20.737778,-99.382778
4/16/2021,19.933333,-103.066667
4/16/2021,20.085556,-103.893889
4/16/2021,,
4/16/2021,,
4/16/2021,21.5,-103.8
4/16/2021,19.883611,-103.597222
4/16/2021,19.866667,-102.816667
4/16/2021,19.55,-98.88
4/16/2021,19.733333,-99.633333
4/16/2021,19.25,-99.516667
4/16/2021,18.92,-100.298333
4/16/2021,19.90057,-101.65945
4/16/2021,20.146667,-100.285833
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,20,-101.016667
4/16/2021,,
4/16/2021,,
4/16/2021,19.80523,-100.17409
4/16/2021,,
4/16/2021,21.03,-104.37
4/16/2021,21.95,-105.15
4/16/2021,21.539722,-105.285556
4/16/2021,,
4/16/2021,,
4/16/2021,17.533333,-98.283333
4/16/2021,17.883333,-97.4
4/16/2021,16.57835,-96.73079
4/16/2021,,
4/16/2021,17.005,-96.618056
4/16/2021,,
4/16/2021,17.283333,-97.566667
4/16/2021,17.333333,-96.166667
4/16/2021,16.9,-97.3
4/16/2021,18.25,-96.65
4/16/2021,,
4/16/2021,18.05,-97.05
4/16/2021,17.5,-97.266667
4/16/2021,16.783333,-96.983333
4/16/2021,16.93141,-97.00831
4/16/2021,,
4/16/2021,17.20615,-96.7989
4/16/2021,17.5667,-97.4833
4/16/2021,17.5167,-97.6833
4/16/2021,,
4/16/2021,17.066667,-96.683333
4/16/2021,,
4/16/2021,,
4/16/2021,16.55,-96.383333
4/16/2021,15.983333,-95.666667
4/16/2021,,
4/16/2021,16.5,-98.283333
4/16/2021,17.283333,-97.338889
4/16/2021,16.15,-96.3167
4/16/2021,17.5,-98.133333
4/16/2021,17.675,-97.571389
4/16/2021,20,-97
4/16/2021,20.1,-97.4
4/16/2021,19.183333,-97.033333
4/16/2021,19.116667,-97.683333
4/16/2021,19.05,-98.3
4/16/2021,18.7167,-98.45
4/16/2021,19.6167,-98.1167
4/16/2021,18.8333,-98.0333
4/16/2021,20.250833,-97.886667
4/16/2021,21.216667,-99.333333
4/16/2021,20.95,-87.1
4/16/2021,25.574444,-108.470556
4/16/2021,,
4/16/2021,21.616667,-98.9
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,27.417,-110.017
4/16/2021,26.233333,-99.066667
4/16/2021,23.683333,-99.166667
4/16/2021,19.583333,-98.566667
4/16/2021,19.3167,-98.25
4/16/2021,21.31139,-97.69131
4/16/2021,20.883333,-98.2
4/16/2021,18.12501,-94.38917
4/16/2021,19.333333,-96.983333
4/16/2021,17.435278,-95.032778
4/16/2021,18.183333,-96.033333
4/16/2021,18.783333,-97.1
4/16/2021,,
4/16/2021,22.116667,-97.8
4/16/2021,20.0333,-96.95
4/16/2021,20.49929,-98.33931
4/16/2021,20.916667,-89.533333
4/16/2021,20.15,-89.533333
4/16/2021,20.9,-89.283333
