date,latitude,longitude
4/16/2021,48.44,-108.96
4/16/2021,45.3,-111.92
4/16/2021,46.47,-109.84
4/16/2021,45.94,-108.27
4/16/2021,34.94,-77.93
4/16/2021,35.49,-77.68
4/16/2021,36.26,-77.66
4/16/2021,35.52,-78.37
4/16/2021,34.99,-78.37
4/16/2021,34.84,-79.48
4/16/2021,35.84,-76.56
4/16/2021,48.2,-102.37
4/16/2021,48.25,-98.72
4/16/2021,46.27,-96.95
4/16/2021,41.93,-99.98
4/16/2021,41.58,-97.09
4/16/2021,42.39,-96.56
4/16/2021,41.62,-102.34
4/16/2021,41.92,-101.74
4/16/2021,41.56,-100.48
4/16/2021,40.51,-99.41
4/16/2021,43.515202,-71.436073
4/16/2021,39.47,-74.64
4/16/2021,34.471667,-104.245556
4/16/2021,35.58,-108.26
4/16/2021,35.51,-105.98
4/16/2021,33.14,-107.19
4/16/2021,40.45,-118.4
4/16/2021,41.43,-73.75
4/16/2021,41.89,-74.26
4/16/2021,42.64,-77.1
4/16/2021,39.18,-83.6
4/16/2021,35.26,-99.69
4/16/2021,36.41,-94.8
4/16/2021,35.29,-98.99
4/16/2021,41.79,-76.52
4/16/2021,40.92,-75.7
4/16/2021,40.91,-77.82
4/16/2021,40.65,-79.09
4/16/2021,40.53,-77.4
4/16/2021,41.811111,-78.444722
4/16/2021,41.06,-75.34
4/16/2021,41.03,-76.66
4/16/2021,41.82,-75.8
4/16/2021,41.77,-77.25
4/16/2021,18.086667,-67.145833
4/16/2021,18.300833,-66.245
4/16/2021,18.226944,-66.391111
4/16/2021,18.443889,-66.259722
4/16/2021,18.362778,-66.0175
4/16/2021,18.265556,-66.700556
4/16/2021,32.78,-81.14
4/16/2021,44.37,-96.79
4/16/2021,45.41,-99.21
4/16/2021,43.34,-97.75
4/16/2021,43.58,-100.76
4/16/2021,44.4,-100.75
4/16/2021,35.51,-86.46
4/16/2021,35.73,-84.31
4/16/2021,35.47,-86.77
4/16/2021,36.14,-85.5
4/16/2021,33.61,-98.69
4/16/2021,29.74,-99.23
4/16/2021,31.77,-99
4/16/2021,30.78,-98.18
4/16/2021,33.79,-98.21
4/16/2021,29.38,-94.86
4/16/2021,32.48,-94.81
4/16/2021,34.07,-101.83
4/16/2021,26.4,-98.18
4/16/2021,33.15,-95.56
4/16/2021,31.45,-105.37
4/16/2021,32.38,-97.36
4/16/2021,32.74,-99.88
4/16/2021,30.06,-99.35
4/16/2021,31.55,-97.2
4/16/2021,30.97,-95.93
4/16/2021,31.5,-98.59
4/16/2021,32.31,-100.4
4/16/2021,36.28,-100.81
4/16/2021,30.58,-95.16
4/16/2021,32.38,-95.27
4/16/2021,26.57,-98.73
4/16/2021,33.99,-98.71
4/16/2021,31.86,-103.05
4/16/2021,38.34,-113.23
4/16/2021,41.69,-111.75
4/16/2021,40.89,-109.51
4/16/2021,36.68,-80.29
4/16/2021,37.06,-80.71
4/16/2021,38.0299,-78.479
4/16/2021,36.767398,-76.287405
4/16/2021,37.784021,-79.442816
4/16/2021,36.854628,-76.274394
4/16/2021,46.99,-118.56
4/16/2021,45.87,-120.79
4/16/2021,48.53,-117.28
4/16/2021,48.57,-122.97
4/16/2021,46.71,-90.56
4/16/2021,45.07,-91.28
4/16/2021,45.7,-89.52
4/16/2021,40.27,-80.58
4/16/2021,39.31,-78.61
4/16/2021,33.07,-83.25
4/16/2021,32.39,-81.74
4/16/2021,31.93,-83.77
4/16/2021,32.17,-83.17
4/16/2021,30.72,-82.9
4/16/2021,34.86,-84.32
4/16/2021,30.88,-84.23
4/16/2021,34.35,-82.96
4/16/2021,34.13,-83.56
4/16/2021,32.35,-84.53
4/16/2021,31.05,-82.42
4/16/2021,40.77,-77.08
4/16/2021,45.93,-96.01
4/16/2021,41.685,-93.570278
4/16/2021,32.786944,-113.982778
4/16/2021,32.852222,-87.950833
4/16/2021,33.966667,-86.583333
