date,latitude,longitude
4/16/2021,22.7667,74.6
4/16/2021,23.28172,92.90039
4/16/2021,31.8,76.7
4/16/2021,23.988909,91.667513
4/16/2021,27.833333,78.166667
4/16/2021,26.3443,79.9672
4/16/2021,25.933333,83.566667
4/16/2021,27.166667,79
4/16/2021,30.33,78.06
4/16/2021,30.38,78.48
4/16/2021,26.48,89.57
4/16/2021,25.62,88.12
4/16/2021,22.181526,88.537805
4/16/2021,18.323,78.335
4/16/2021,24.17,83.81
4/16/2021,25.862513,85.782613
4/16/2021,27.8,93.6
4/16/2021,26.572778,73.838889
4/16/2021,21.27,81.6
4/16/2021,28.3,94
4/16/2021,25.5,86.25
4/16/2021,26.35,86.08
4/16/2021,26.5167,85.3
4/16/2021,,
4/16/2021,21.1,82.1
4/16/2021,30.69,76.86
4/16/2021,28.89,76.58
4/16/2021,28.19613,76.61607
4/16/2021,23.73,84.47
4/16/2021,23,85
4/16/2021,20.15,78.35
4/16/2021,,
4/16/2021,25.75,78.5
4/16/2021,25.42,77.66
4/16/2021,21.633,85.6
4/16/2021,31.583333,75.983333
4/16/2021,25.1,76.51
4/16/2021,25.35,72.62
4/16/2021,27.583333,75.166667
4/16/2021,24.885,72.8625
4/16/2021,24.561944,73.706944
4/16/2021,19.66522,78.525124
4/16/2021,17.40164,78.48976
4/16/2021,18.88,79.45
4/16/2021,12.67,79.99
4/16/2021,28.95,77.2167
4/16/2021,26.92,81.2
4/16/2021,26.783333,82.133333
4/16/2021,25.8944,81.9388
4/16/2021,26.23,81.25
4/16/2021,27.300503,83.094497
4/16/2021,29.45,77.32
4/16/2021,11.9547,79.527731
4/16/2021,9.28068,76.86967
4/16/2021,21.67,82.17
4/16/2021,26.1833,91.7333
4/16/2021,16.57,82.15
4/16/2021,11,78
4/16/2021,25.75,94.166667
4/16/2021,25.416667,85.166667
4/16/2021,27.489464,95.360144
4/16/2021,30.473239,74.515411
4/16/2021,28,79.833333
4/16/2021,20.116,85.01
4/16/2021,18.65,75.1
4/16/2021,31.33,76.75
4/16/2021,20.71,70.98
4/16/2021,26.580833,91.420278
